job_id,arrival_offset_seconds,job_type,required_cpu,required_memory,expected_duration_seconds,role,app_name
pred_002817,67608.0,interactive,64.0,320.0,632.91,cn,app_87
pred_002818,67632.0,interactive,64.0,320.0,620.56,cn,app_87
pred_002819,67656.0,interactive,64.0,320.0,642.21,cn,app_87
pred_002820,67680.0,interactive,64.0,320.0,628.27,cn,app_87
pred_002821,67704.0,interactive,64.0,320.0,620.74,cn,app_87
pred_002822,67728.0,interactive,64.0,320.0,632.91,cn,app_87
pred_002823,67752.0,interactive,64.0,320.0,612.53,cn,app_87
pred_002824,67776.0,interactive,64.0,320.0,633.91,cn,app_87
pred_002825,67800.0,interactive,64.0,320.0,620.15,cn,app_87
pred_002826,67824.0,interactive,64.0,320.0,612.72,cn,app_87
pred_002827,67848.0,interactive,64.0,320.0,624.73,cn,app_87
pred_002828,67872.0,interactive,64.0,320.0,610.45,cn,app_87
pred_002829,67896.0,interactive,64.0,320.0,633.91,cn,app_87
pred_002830,67920.0,interactive,64.0,320.0,635.37,cn,app_87
pred_002831,67944.0,interactive,64.0,320.0,629.89,cn,app_87
pred_002832,67968.0,interactive,64.0,320.0,642.24,cn,app_87
pred_002833,67992.0,interactive,64.0,320.0,629.7,cn,app_87
pred_002834,68016.0,interactive,64.0,320.0,653.9,cn,app_87
pred_002835,68040.0,interactive,64.0,320.0,636.45,cn,app_87
pred_002836,68064.0,interactive,64.0,320.0,630.96,cn,app_87
pred_002837,68088.0,interactive,64.0,320.0,628.61,cn,app_87
pred_002838,68112.0,interactive,64.0,320.0,616.34,cn,app_87
pred_002839,68136.0,interactive,64.0,320.0,640.02,cn,app_87
pred_002840,68160.0,interactive,64.0,320.0,624.01,cn,app_87
pred_002841,68184.0,interactive,64.0,320.0,616.53,cn,app_87
pred_002842,68208.0,interactive,64.0,320.0,628.61,cn,app_87
pred_002843,68232.0,interactive,64.0,320.0,614.25,cn,app_87
pred_002844,68256.0,interactive,64.0,320.0,637.85,cn,app_87
pred_002845,68280.0,interactive,64.0,320.0,619.95,cn,app_87
pred_002846,68304.0,interactive,64.0,320.0,612.52,cn,app_87
pred_002847,68328.0,interactive,64.0,320.0,624.53,cn,app_87
pred_002848,68352.0,interactive,64.0,320.0,610.25,cn,app_87
pred_002849,68376.0,interactive,64.0,320.0,633.7,cn,app_87
pred_002850,68400.0,interactive,64.0,320.0,617.84,cn,app_87
pred_002851,68424.0,interactive,64.0,320.0,612.52,cn,app_87
pred_002852,68448.0,interactive,64.0,320.0,624.53,cn,app_87
pred_002853,68472.0,interactive,64.0,320.0,610.25,cn,app_87
pred_002854,68496.0,interactive,64.0,320.0,633.7,cn,app_87
pred_002855,68520.0,interactive,64.0,320.0,617.53,cn,app_87
pred_002856,68544.0,interactive,64.0,320.0,612.21,cn,app_87
pred_002857,68568.0,interactive,64.0,320.0,633.2,cn,app_87
pred_002858,68592.0,interactive,64.0,320.0,618.72,cn,app_87
pred_002859,68616.0,interactive,64.0,320.0,640.2,cn,app_87
pred_002860,68640.0,interactive,64.0,320.0,633.54,cn,app_87
pred_002861,68664.0,interactive,64.0,320.0,625.95,cn,app_87
pred_002862,68688.0,interactive,64.0,320.0,638.22,cn,app_87
pred_002863,68712.0,interactive,64.0,320.0,625.76,cn,app_87
pred_002864,68736.0,interactive,64.0,320.0,636.47,cn,app_87
pred_002865,68760.0,interactive,64.0,320.0,633.54,cn,app_87
pred_002866,68784.0,interactive,64.0,320.0,625.95,cn,app_87
pred_002867,68808.0,interactive,64.0,320.0,648.04,cn,app_87
pred_002868,68832.0,interactive,64.0,320.0,635.39,cn,app_87
pred_002869,68856.0,interactive,64.0,320.0,646.27,cn,app_87
pred_002870,68880.0,interactive,64.0,320.0,643.29,cn,app_87
pred_002871,68904.0,interactive,64.0,320.0,646.1,cn,app_87
pred_002872,68928.0,interactive,64.0,320.0,640.34,cn,app_87
pred_002873,68952.0,interactive,64.0,320.0,627.84,cn,app_87
pred_002874,68976.0,interactive,64.0,320.0,640.76,cn,app_87
pred_002875,69000.0,interactive,64.0,320.0,635.64,cn,app_87
pred_002876,69024.0,interactive,64.0,320.0,630.16,cn,app_87
pred_002877,69048.0,interactive,64.0,320.0,641.34,cn,app_87
pred_002878,69072.0,interactive,64.0,320.0,628.82,cn,app_87
pred_002879,69096.0,interactive,64.0,320.0,641.76,cn,app_87
pred_002880,69120.0,interactive,64.0,320.0,636.64,cn,app_87
pred_002881,69144.0,interactive,64.0,320.0,631.15,cn,app_87
pred_002882,69168.0,interactive,64.0,320.0,641.34,cn,app_87
pred_002883,69192.0,interactive,64.0,320.0,628.82,cn,app_87
pred_002884,69216.0,interactive,64.0,320.0,641.76,cn,app_87
pred_002885,69240.0,interactive,64.0,320.0,640.87,cn,app_87
pred_002886,69264.0,interactive,64.0,320.0,635.34,cn,app_87
pred_002887,69288.0,interactive,64.0,320.0,645.6,cn,app_87
pred_002888,69312.0,interactive,64.0,320.0,632.99,cn,app_87
pred_002889,69336.0,interactive,64.0,320.0,646.03,cn,app_87
pred_002890,69360.0,interactive,64.0,320.0,640.87,cn,app_87
pred_002891,69384.0,interactive,64.0,320.0,635.34,cn,app_87
pred_002892,69408.0,interactive,64.0,320.0,645.6,cn,app_87
pred_002893,69432.0,interactive,64.0,320.0,632.99,cn,app_87
pred_002894,69456.0,interactive,64.0,320.0,646.03,cn,app_87
pred_002895,69480.0,interactive,64.0,320.0,640.87,cn,app_87
pred_002896,69504.0,interactive,64.0,320.0,635.34,cn,app_87
pred_002897,69528.0,interactive,64.0,320.0,645.6,cn,app_87
pred_002898,69552.0,interactive,64.0,320.0,632.99,cn,app_87
pred_002899,69576.0,interactive,64.0,320.0,646.03,cn,app_87
pred_002900,69600.0,interactive,64.0,320.0,640.87,cn,app_87
pred_002901,69624.0,interactive,64.0,320.0,635.34,cn,app_87
pred_002902,69648.0,interactive,64.0,320.0,645.6,cn,app_87
pred_002903,69672.0,interactive,64.0,320.0,632.99,cn,app_87
pred_002904,69696.0,interactive,64.0,320.0,646.03,cn,app_87
pred_002905,69720.0,interactive,64.0,320.0,661.38,cn,app_87
pred_002906,69744.0,interactive,64.0,320.0,655.68,cn,app_87
pred_002907,69768.0,interactive,64.0,320.0,657.89,cn,app_87
pred_002908,69792.0,interactive,64.0,320.0,640.38,cn,app_87
pred_002909,69816.0,interactive,64.0,320.0,653.57,cn,app_87
pred_002910,69840.0,interactive,64.0,320.0,648.35,cn,app_87
pred_002911,69864.0,interactive,64.0,320.0,642.76,cn,app_87
pred_002912,69888.0,interactive,64.0,320.0,653.14,cn,app_87
pred_002913,69912.0,interactive,64.0,320.0,640.38,cn,app_87
pred_002914,69936.0,interactive,64.0,320.0,653.57,cn,app_87
pred_002915,69960.0,interactive,64.0,320.0,648.35,cn,app_87
pred_002916,69984.0,interactive,64.0,320.0,608.77,cn,app_87
pred_002917,70008.0,interactive,64.0,320.0,620.67,cn,app_87
pred_002918,70032.0,interactive,64.0,320.0,608.55,cn,app_87
pred_002919,70056.0,interactive,64.0,320.0,618.97,cn,app_87
pred_002920,70080.0,interactive,64.0,320.0,614.03,cn,app_87
pred_002921,70104.0,interactive,64.0,320.0,608.74,cn,app_87
pred_002922,70128.0,interactive,64.0,320.0,618.56,cn,app_87
pred_002923,70152.0,interactive,64.0,320.0,606.49,cn,app_87
pred_002924,70176.0,interactive,64.0,320.0,618.97,cn,app_87
pred_002925,70200.0,interactive,64.0,320.0,614.03,cn,app_87
pred_002926,70224.0,interactive,64.0,320.0,600.87,cn,app_87
pred_002927,70248.0,interactive,64.0,320.0,610.57,cn,app_87
pred_002928,70272.0,interactive,64.0,320.0,598.65,cn,app_87
pred_002929,70296.0,interactive,64.0,320.0,610.97,cn,app_87
pred_002930,70320.0,interactive,64.0,320.0,604.43,cn,app_87
pred_002931,70344.0,interactive,64.0,320.0,599.22,cn,app_87
pred_002932,70368.0,interactive,64.0,320.0,608.89,cn,app_87
pred_002933,70392.0,interactive,64.0,320.0,597.0,cn,app_87
pred_002934,70416.0,interactive,64.0,320.0,617.8,cn,app_87
pred_002935,70440.0,interactive,64.0,320.0,602.34,cn,app_87
pred_002936,70464.0,interactive,64.0,320.0,597.15,cn,app_87
pred_002937,70488.0,interactive,64.0,320.0,606.79,cn,app_87
pred_002938,70512.0,interactive,64.0,320.0,594.94,cn,app_87
pred_002939,70536.0,interactive,64.0,320.0,620.27,cn,app_87
pred_002940,70560.0,interactive,64.0,320.0,603.3,cn,app_87
pred_002941,70584.0,interactive,64.0,320.0,598.09,cn,app_87
pred_002942,70608.0,interactive,64.0,320.0,611.13,cn,app_87
pred_002943,70632.0,interactive,64.0,320.0,595.21,cn,app_87
pred_002944,70656.0,interactive,64.0,320.0,619.57,cn,app_87
pred_002945,70680.0,interactive,64.0,320.0,602.62,cn,app_87
pred_002946,70704.0,interactive,64.0,320.0,597.42,cn,app_87
pred_002947,70728.0,interactive,64.0,320.0,604.76,cn,app_87
pred_002948,70752.0,interactive,64.0,320.0,592.95,cn,app_87
pred_002949,70776.0,interactive,64.0,320.0,617.21,cn,app_87
pred_002950,70800.0,interactive,64.0,320.0,600.59,cn,app_87
pred_002951,70824.0,interactive,64.0,320.0,595.41,cn,app_87
pred_002952,70848.0,interactive,64.0,320.0,587.72,cn,app_87
pred_002953,70872.0,interactive,64.0,320.0,575.91,cn,app_87
pred_002954,70896.0,interactive,64.0,320.0,540.96,cn,app_87
pred_002955,70920.0,interactive,64.0,320.0,508.13,cn,app_87
pred_002956,70944.0,interactive,64.0,320.0,506.68,cn,app_87
pred_002957,70968.0,interactive,64.0,320.0,511.88,cn,app_87
pred_002958,70992.0,interactive,64.0,320.0,506.31,cn,app_87
pred_002959,71016.0,interactive,64.0,320.0,525.78,cn,app_87
pred_002960,71040.0,interactive,64.0,320.0,508.13,cn,app_87
pred_002961,71064.0,interactive,64.0,320.0,506.98,cn,app_87
pred_002962,71088.0,interactive,64.0,320.0,511.88,cn,app_87
pred_002963,71112.0,interactive,64.0,320.0,506.31,cn,app_87
pred_002964,71136.0,interactive,64.0,320.0,525.78,cn,app_87
pred_002965,71160.0,interactive,64.0,320.0,508.13,cn,app_87
pred_002966,71184.0,interactive,64.0,320.0,506.68,cn,app_87
pred_002967,71208.0,interactive,64.0,320.0,511.88,cn,app_87
pred_002968,71232.0,interactive,64.0,320.0,509.0,cn,app_87
pred_002969,71256.0,interactive,64.0,320.0,528.58,cn,app_87
pred_002970,71280.0,interactive,64.0,320.0,510.83,cn,app_87
pred_002971,71304.0,interactive,64.0,320.0,509.38,cn,app_87
pred_002972,71328.0,interactive,64.0,320.0,514.31,cn,app_87
pred_002973,71352.0,interactive,64.0,320.0,509.0,cn,app_87
pred_002974,71376.0,interactive,64.0,320.0,528.27,cn,app_87
pred_002975,71400.0,interactive,64.0,320.0,510.54,cn,app_87
pred_002976,71424.0,interactive,64.0,320.0,512.86,cn,app_87
pred_002977,71448.0,interactive,64.0,320.0,510.56,cn,app_87
pred_002978,71472.0,interactive,64.0,320.0,505.29,cn,app_87
pred_002979,71496.0,interactive,64.0,320.0,524.42,cn,app_87
pred_002980,71520.0,interactive,64.0,320.0,513.09,cn,app_87
pred_002981,71544.0,interactive,64.0,320.0,511.93,cn,app_87
pred_002982,71568.0,interactive,64.0,320.0,516.88,cn,app_87
pred_002983,71592.0,interactive,64.0,320.0,511.55,cn,app_87
pred_002984,71616.0,interactive,64.0,320.0,530.91,cn,app_87
pred_002985,71640.0,interactive,64.0,320.0,512.22,cn,app_87
pred_002986,71664.0,interactive,64.0,320.0,511.06,cn,app_87
pred_002987,71688.0,interactive,64.0,320.0,516.0,cn,app_87
pred_002988,71712.0,interactive,64.0,320.0,503.18,cn,app_87
pred_002989,71736.0,interactive,64.0,320.0,518.08,cn,app_87
pred_002990,71760.0,interactive,64.0,320.0,502.7,cn,app_87
pred_002991,71784.0,interactive,64.0,320.0,486.5,cn,app_87
pred_002992,71808.0,interactive,64.0,320.0,488.17,cn,app_87
pred_002993,71832.0,interactive,64.0,320.0,483.12,cn,app_87
pred_002994,71856.0,interactive,64.0,320.0,498.55,cn,app_87
pred_002995,71880.0,interactive,64.0,320.0,481.43,cn,app_87
pred_002996,71904.0,interactive,64.0,320.0,481.42,cn,app_87
pred_002997,71928.0,interactive,64.0,320.0,484.99,cn,app_87
pred_002998,71952.0,interactive,64.0,320.0,479.98,cn,app_87
pred_002999,71976.0,interactive,64.0,320.0,495.31,cn,app_87
pred_003000,72000.0,interactive,64.0,320.0,481.43,cn,app_87
pred_003001,72024.0,interactive,64.0,320.0,481.42,cn,app_87
pred_003002,72048.0,interactive,64.0,320.0,484.99,cn,app_87
pred_003003,72072.0,interactive,64.0,320.0,479.98,cn,app_87
pred_003004,72096.0,interactive,64.0,320.0,495.31,cn,app_87
pred_003005,72120.0,interactive,64.0,320.0,481.19,cn,app_87
pred_003006,72144.0,interactive,64.0,320.0,481.18,cn,app_87
pred_003007,72168.0,interactive,64.0,320.0,491.73,cn,app_87
pred_003008,72192.0,interactive,64.0,320.0,486.65,cn,app_87
pred_003009,72216.0,interactive,64.0,320.0,496.45,cn,app_87
pred_003010,72240.0,interactive,64.0,320.0,488.12,cn,app_87
pred_003011,72264.0,interactive,64.0,320.0,488.11,cn,app_87
pred_003012,72288.0,interactive,64.0,320.0,491.73,cn,app_87
pred_003013,72312.0,interactive,64.0,320.0,486.65,cn,app_87
pred_003014,72336.0,interactive,64.0,320.0,493.56,cn,app_87
pred_003015,72360.0,interactive,64.0,320.0,488.12,cn,app_87
pred_003016,72384.0,interactive,64.0,320.0,488.11,cn,app_87
pred_003017,72408.0,interactive,64.0,320.0,499.3,cn,app_87
pred_003018,72432.0,interactive,64.0,320.0,494.14,cn,app_87
pred_003019,72456.0,interactive,64.0,320.0,501.16,cn,app_87
pred_003020,72480.0,interactive,64.0,320.0,495.63,cn,app_87
pred_003021,72504.0,interactive,64.0,320.0,495.62,cn,app_87
pred_003022,72528.0,interactive,64.0,320.0,486.98,cn,app_87
pred_003023,72552.0,interactive,64.0,320.0,481.95,cn,app_87
pred_003024,72576.0,interactive,64.0,320.0,488.79,cn,app_87
pred_003025,72600.0,interactive,64.0,320.0,483.41,cn,app_87
pred_003026,72624.0,interactive,64.0,320.0,483.39,cn,app_87
pred_003027,72648.0,interactive,64.0,320.0,487.74,cn,app_87
pred_003028,72672.0,interactive,64.0,320.0,482.7,cn,app_87
pred_003029,72696.0,interactive,64.0,320.0,489.56,cn,app_87
pred_003030,72720.0,interactive,64.0,320.0,484.16,cn,app_87
pred_003031,72744.0,interactive,64.0,320.0,484.15,cn,app_87
pred_003032,72768.0,interactive,64.0,320.0,487.74,cn,app_87
pred_003033,72792.0,interactive,64.0,320.0,482.7,cn,app_87
pred_003034,72816.0,interactive,64.0,320.0,489.56,cn,app_87
pred_003035,72840.0,interactive,64.0,320.0,487.38,cn,app_87
pred_003036,72864.0,interactive,64.0,320.0,487.37,cn,app_87
pred_003037,72888.0,interactive,64.0,320.0,490.98,cn,app_87
pred_003038,72912.0,interactive,64.0,320.0,485.91,cn,app_87
pred_003039,72936.0,interactive,64.0,320.0,492.81,cn,app_87
pred_003040,72960.0,interactive,64.0,320.0,487.38,cn,app_87
pred_003041,72984.0,interactive,64.0,320.0,487.37,cn,app_87
pred_003042,73008.0,interactive,64.0,320.0,490.98,cn,app_87
pred_003043,73032.0,interactive,64.0,320.0,485.91,cn,app_87
pred_003044,73056.0,interactive,64.0,320.0,492.81,cn,app_87
pred_003045,73080.0,interactive,64.0,320.0,487.38,cn,app_87
pred_003046,73104.0,interactive,64.0,320.0,487.37,cn,app_87
pred_003047,73128.0,interactive,64.0,320.0,490.98,cn,app_87
pred_003048,73152.0,interactive,64.0,320.0,485.91,cn,app_87
pred_003049,73176.0,interactive,64.0,320.0,492.81,cn,app_87
pred_003050,73200.0,interactive,64.0,320.0,487.38,cn,app_87
pred_003051,73224.0,interactive,64.0,320.0,487.37,cn,app_87
pred_003052,73248.0,interactive,64.0,320.0,490.98,cn,app_87
pred_003053,73272.0,interactive,64.0,320.0,485.91,cn,app_87
pred_003054,73296.0,interactive,64.0,320.0,492.81,cn,app_87
pred_003055,73320.0,interactive,64.0,320.0,502.98,cn,app_87
pred_003056,73344.0,interactive,64.0,320.0,502.97,cn,app_87
pred_003057,73368.0,interactive,64.0,320.0,500.33,cn,app_87
pred_003058,73392.0,interactive,64.0,320.0,495.17,cn,app_87
pred_003059,73416.0,interactive,64.0,320.0,502.2,cn,app_87
pred_003060,73440.0,interactive,64.0,320.0,496.66,cn,app_87
pred_003061,73464.0,interactive,64.0,320.0,496.65,cn,app_87
pred_003062,73488.0,interactive,64.0,320.0,500.33,cn,app_87
pred_003063,73512.0,interactive,64.0,320.0,495.17,cn,app_87
pred_003064,73536.0,interactive,64.0,320.0,502.2,cn,app_87
pred_003065,73560.0,interactive,64.0,320.0,496.66,cn,app_87
pred_003066,73584.0,interactive,64.0,320.0,496.65,cn,app_87
pred_003067,73608.0,interactive,64.0,320.0,502.01,cn,app_87
pred_003068,73632.0,interactive,64.0,320.0,496.83,cn,app_87
pred_003069,73656.0,interactive,64.0,320.0,503.88,cn,app_87
pred_003070,73680.0,interactive,64.0,320.0,516.96,cn,app_87
pred_003071,73704.0,interactive,64.0,320.0,516.94,cn,app_87
pred_003072,73728.0,interactive,64.0,320.0,531.96,cn,app_87
pred_003073,73752.0,interactive,64.0,320.0,526.47,cn,app_87
pred_003074,73776.0,interactive,64.0,320.0,532.74,cn,app_87
pred_003075,73800.0,interactive,64.0,320.0,528.06,cn,app_87
pred_003076,73824.0,interactive,64.0,320.0,526.86,cn,app_87
pred_003077,73848.0,interactive,64.0,320.0,531.96,cn,app_87
pred_003078,73872.0,interactive,64.0,320.0,526.47,cn,app_87
pred_003079,73896.0,interactive,64.0,320.0,532.74,cn,app_87
pred_003080,73920.0,interactive,64.0,320.0,512.96,cn,app_87
pred_003081,73944.0,interactive,64.0,320.0,511.8,cn,app_87
pred_003082,73968.0,interactive,64.0,320.0,516.75,cn,app_87
pred_003083,73992.0,interactive,64.0,320.0,511.42,cn,app_87
pred_003084,74016.0,interactive,64.0,320.0,526.56,cn,app_87
pred_003085,74040.0,interactive,64.0,320.0,512.96,cn,app_87
pred_003086,74064.0,interactive,64.0,320.0,511.8,cn,app_87
pred_003087,74088.0,interactive,64.0,320.0,516.75,cn,app_87
pred_003088,74112.0,interactive,64.0,320.0,511.42,cn,app_87
pred_003089,74136.0,interactive,64.0,320.0,526.56,cn,app_87
pred_003090,74160.0,interactive,64.0,320.0,512.96,cn,app_87
pred_003091,74184.0,interactive,64.0,320.0,511.8,cn,app_87
pred_003092,74208.0,interactive,64.0,320.0,519.63,cn,app_87
pred_003093,74232.0,interactive,64.0,320.0,514.26,cn,app_87
pred_003094,74256.0,interactive,64.0,320.0,529.49,cn,app_87
pred_003095,74280.0,interactive,64.0,320.0,515.82,cn,app_87
pred_003096,74304.0,interactive,64.0,320.0,514.65,cn,app_87
pred_003097,74328.0,interactive,64.0,320.0,517.65,cn,app_87
pred_003098,74352.0,interactive,64.0,320.0,512.31,cn,app_87
pred_003099,74376.0,interactive,64.0,320.0,527.48,cn,app_87
pred_003100,74400.0,interactive,64.0,320.0,514.08,cn,app_87
pred_003101,74424.0,interactive,64.0,320.0,512.91,cn,app_87
pred_003102,74448.0,interactive,64.0,320.0,503.06,cn,app_87
pred_003103,74472.0,interactive,64.0,320.0,497.87,cn,app_87
pred_003104,74496.0,interactive,64.0,320.0,493.29,cn,app_87
pred_003105,74520.0,interactive,64.0,320.0,479.47,cn,app_87
pred_003106,74544.0,interactive,64.0,320.0,479.46,cn,app_87
pred_003107,74568.0,interactive,64.0,320.0,483.02,cn,app_87
pred_003108,74592.0,interactive,64.0,320.0,478.03,cn,app_87
pred_003109,74616.0,interactive,64.0,320.0,493.29,cn,app_87
pred_003110,74640.0,interactive,64.0,320.0,479.56,cn,app_87
pred_003111,74664.0,interactive,64.0,320.0,479.55,cn,app_87
pred_003112,74688.0,interactive,64.0,320.0,483.1,cn,app_87
pred_003113,74712.0,interactive,64.0,320.0,478.12,cn,app_87
pred_003114,74736.0,interactive,64.0,320.0,493.38,cn,app_87
pred_003115,74760.0,interactive,64.0,320.0,479.56,cn,app_87
pred_003116,74784.0,interactive,64.0,320.0,479.55,cn,app_87
pred_003117,74808.0,interactive,64.0,320.0,483.1,cn,app_87
pred_003118,74832.0,interactive,64.0,320.0,478.12,cn,app_87
pred_003119,74856.0,interactive,64.0,320.0,493.38,cn,app_87
pred_003120,74880.0,interactive,64.0,320.0,479.56,cn,app_87
pred_003121,74904.0,interactive,64.0,320.0,479.55,cn,app_87
pred_003122,74928.0,interactive,64.0,320.0,483.1,cn,app_87
pred_003123,74952.0,interactive,64.0,320.0,478.12,cn,app_87
pred_003124,74976.0,interactive,64.0,320.0,493.38,cn,app_87
pred_003125,75000.0,interactive,64.0,320.0,479.56,cn,app_87
pred_003126,75024.0,interactive,64.0,320.0,477.76,cn,app_87
pred_003127,75048.0,interactive,64.0,320.0,481.3,cn,app_87
pred_003128,75072.0,interactive,64.0,320.0,476.33,cn,app_87
pred_003129,75096.0,interactive,64.0,320.0,491.54,cn,app_87
pred_003130,75120.0,interactive,64.0,320.0,483.69,cn,app_87
pred_003131,75144.0,interactive,64.0,320.0,483.68,cn,app_87
pred_003132,75168.0,interactive,64.0,320.0,487.26,cn,app_87
pred_003133,75192.0,interactive,64.0,320.0,482.23,cn,app_87
pred_003134,75216.0,interactive,64.0,320.0,497.63,cn,app_87
pred_003135,75240.0,interactive,64.0,320.0,482.87,cn,app_87
pred_003136,75264.0,interactive,64.0,320.0,482.85,cn,app_87
pred_003137,75288.0,interactive,64.0,320.0,486.43,cn,app_87
pred_003138,75312.0,interactive,64.0,320.0,481.41,cn,app_87
pred_003139,75336.0,interactive,64.0,320.0,496.78,cn,app_87
pred_003140,75360.0,interactive,64.0,320.0,482.87,cn,app_87
pred_003141,75384.0,interactive,64.0,320.0,482.85,cn,app_87
pred_003142,75408.0,interactive,64.0,320.0,486.43,cn,app_87
pred_003143,75432.0,interactive,64.0,320.0,481.41,cn,app_87
pred_003144,75456.0,interactive,64.0,320.0,496.78,cn,app_87
pred_003145,75480.0,interactive,64.0,320.0,479.73,cn,app_87
pred_003146,75504.0,interactive,64.0,320.0,480.14,cn,app_87
pred_003147,75528.0,interactive,64.0,320.0,482.48,cn,app_87
pred_003148,75552.0,interactive,64.0,320.0,477.5,cn,app_87
pred_003149,75576.0,interactive,64.0,320.0,493.99,cn,app_87
pred_003150,75600.0,interactive,64.0,320.0,478.94,cn,app_87
pred_003151,75624.0,interactive,64.0,320.0,480.14,cn,app_87
pred_003152,75648.0,interactive,64.0,320.0,482.48,cn,app_87
pred_003153,75672.0,interactive,64.0,320.0,477.5,cn,app_87
pred_003154,75696.0,interactive,64.0,320.0,493.99,cn,app_87
pred_003155,75720.0,interactive,64.0,320.0,478.71,cn,app_87
pred_003156,75744.0,interactive,64.0,320.0,479.9,cn,app_87
pred_003157,75768.0,interactive,64.0,320.0,489.18,cn,app_87
pred_003158,75792.0,interactive,64.0,320.0,484.13,cn,app_87
pred_003159,75816.0,interactive,64.0,320.0,495.13,cn,app_87
pred_003160,75840.0,interactive,64.0,320.0,485.6,cn,app_87
pred_003161,75864.0,interactive,64.0,320.0,486.81,cn,app_87
pred_003162,75888.0,interactive,64.0,320.0,489.18,cn,app_87
pred_003163,75912.0,interactive,64.0,320.0,484.13,cn,app_87
pred_003164,75936.0,interactive,64.0,320.0,492.25,cn,app_87
pred_003165,75960.0,interactive,64.0,320.0,485.6,cn,app_87
pred_003166,75984.0,interactive,64.0,320.0,486.81,cn,app_87
pred_003167,76008.0,interactive,64.0,320.0,496.72,cn,app_87
pred_003168,76032.0,interactive,64.0,320.0,491.59,cn,app_87
pred_003169,76056.0,interactive,64.0,320.0,499.83,cn,app_87
pred_003170,76080.0,interactive,64.0,320.0,493.07,cn,app_87
pred_003171,76104.0,interactive,64.0,320.0,494.31,cn,app_87
pred_003172,76128.0,interactive,64.0,320.0,484.46,cn,app_87
pred_003173,76152.0,interactive,64.0,320.0,479.46,cn,app_87
pred_003174,76176.0,interactive,64.0,320.0,486.2,cn,app_87
pred_003175,76200.0,interactive,64.0,320.0,479.63,cn,app_87
pred_003176,76224.0,interactive,64.0,320.0,480.83,cn,app_87
pred_003177,76248.0,interactive,64.0,320.0,488.59,cn,app_87
pred_003178,76272.0,interactive,64.0,320.0,478.93,cn,app_87
pred_003179,76296.0,interactive,64.0,320.0,486.96,cn,app_87
pred_003180,76320.0,interactive,64.0,320.0,480.38,cn,app_87
pred_003181,76344.0,interactive,64.0,320.0,481.58,cn,app_87
pred_003182,76368.0,interactive,64.0,320.0,465.05,cn,app_87
pred_003183,76392.0,interactive,64.0,320.0,455.85,cn,app_87
pred_003184,76416.0,interactive,64.0,320.0,463.5,cn,app_87
pred_003185,76440.0,interactive,64.0,320.0,460.27,cn,app_87
pred_003186,76464.0,interactive,64.0,320.0,461.42,cn,app_87
pred_003187,76488.0,interactive,64.0,320.0,469.55,cn,app_87
pred_003188,76512.0,interactive,64.0,320.0,460.27,cn,app_87
pred_003189,76536.0,interactive,64.0,320.0,473.31,cn,app_87
pred_003190,76560.0,interactive,64.0,320.0,461.66,cn,app_87
pred_003191,76584.0,interactive,64.0,320.0,462.81,cn,app_87
pred_003192,76608.0,interactive,64.0,320.0,469.55,cn,app_87
pred_003193,76632.0,interactive,64.0,320.0,460.27,cn,app_87
pred_003194,76656.0,interactive,64.0,320.0,473.31,cn,app_87
pred_003195,76680.0,interactive,64.0,320.0,461.66,cn,app_87
pred_003196,76704.0,interactive,64.0,320.0,462.81,cn,app_87
pred_003197,76728.0,interactive,64.0,320.0,469.55,cn,app_87
pred_003198,76752.0,interactive,64.0,320.0,460.27,cn,app_87
pred_003199,76776.0,interactive,64.0,320.0,473.31,cn,app_87
pred_003200,76800.0,interactive,64.0,320.0,461.66,cn,app_87
pred_003201,76824.0,interactive,64.0,320.0,462.81,cn,app_87
pred_003202,76848.0,interactive,64.0,320.0,469.55,cn,app_87
pred_003203,76872.0,interactive,64.0,320.0,460.27,cn,app_87
pred_003204,76896.0,interactive,64.0,320.0,473.31,cn,app_87
pred_003205,76920.0,interactive,64.0,320.0,478.23,cn,app_87
pred_003206,76944.0,interactive,64.0,320.0,479.42,cn,app_87
pred_003207,76968.0,interactive,64.0,320.0,480.29,cn,app_87
pred_003208,76992.0,interactive,64.0,320.0,469.67,cn,app_87
pred_003209,77016.0,interactive,64.0,320.0,482.98,cn,app_87
pred_003210,77040.0,interactive,64.0,320.0,472.72,cn,app_87
pred_003211,77064.0,interactive,64.0,320.0,470.84,cn,app_87
pred_003212,77088.0,interactive,64.0,320.0,479.35,cn,app_87
pred_003213,77112.0,interactive,64.0,320.0,468.25,cn,app_87
pred_003214,77136.0,interactive,64.0,320.0,476.1,cn,app_87
pred_003215,77160.0,interactive,64.0,320.0,471.29,cn,app_87
pred_003216,77184.0,interactive,64.0,320.0,470.84,cn,app_87
pred_003217,77208.0,interactive,64.0,320.0,482.41,cn,app_87
pred_003218,77232.0,interactive,64.0,320.0,471.24,cn,app_87
pred_003219,77256.0,interactive,64.0,320.0,484.6,cn,app_87
pred_003220,77280.0,interactive,64.0,320.0,474.3,cn,app_87
pred_003221,77304.0,interactive,64.0,320.0,473.85,cn,app_87
pred_003222,77328.0,interactive,64.0,320.0,489.34,cn,app_87
pred_003223,77352.0,interactive,64.0,320.0,478.01,cn,app_87
pred_003224,77376.0,interactive,64.0,320.0,486.03,cn,app_87
pred_003225,77400.0,interactive,64.0,320.0,481.12,cn,app_87
pred_003226,77424.0,interactive,64.0,320.0,480.66,cn,app_87
